loda_id;loda_dia;loda_mes;loda_cidade;loda_uf;loda_latitude;loda_longitude
1834;15;11;Itapecerica da Serra;SP;-23.7074502;-46.8500421
1835;15;11;Sorocaba;SP;-23.5003445;-47.454508
1836;15;11;Ilicínea;MG;-20.9436094;-45.8207706
1837;15;11;Indaiatuba;SP;-23.0807542;-47.2119332
1838;15;11;Santa Mônica;PR;-23.108217;-53.112185
1839;15;11;Ouricuri;PE;-7.8911116;-40.0864979
1840;15;11;Angélica;MS;-22.1578039;-53.7684473
1841;15;11;Santo André;SP;-23.6542688;-46.5308036
1842;15;11;Planalto;BA;-14.6702937;-40.4718401
1843;15;11;Ferraz de Vasconcelos;SP;-23.5506687;-46.3628369
1844;15;11;Pentecoste;CE;-3.79277;-39.2581418
1845;15;11;Tomé-Açu;PA;-2.4187978;-48.1471932
1846;15;11;Bariri;SP;-22.072168;-48.7363382
1847;15;11;Caucaia;CE;-3.7240606;-38.6534438
1848;15;11;Curuçá;PA;-0.7692721;-47.8531506
1849;1;11;Goiânia;GO;-16.7520355;-49.3503674
1850;1;11;Fortaleza;CE;-3.7208078;-38.4719063
1851;1;11;Alegre;ES;-20.7613644;-41.5330038
1852;1;11;Tomé-Açu;PA;-2.4175072;-48.2489338
1853;1;11;Mogi Mirim;SP;-22.4169575;-46.9572809
1854;1;11;Bom Jesus da Lapa;BA;-13.2487276;-43.4004757
1855;1;11;Barreiras;BA;-12.1473866;-44.9899326
1856;1;11;Monte Belo;MG;-21.3236473;-46.3675964
1857;1;11;Teresina;PI;-5.0455103;-42.8225623
1858;1;11;Maranhãozinho;MA;-2.2444845;-45.8582233
1859;1;11;Itajuípe;BA;-14.664186;-39.4953485
1860;1;11;Guaratuba;PR;-25.8730178;-48.5759093
1861;1;11;Timóteo;MG;-19.5397395;-42.6473279
1862;2;11;São Geraldo do Araguaia;PA;-6.4006476;-48.5709499
1863;2;11;Itaverava;MG;-20.6779096;-43.6074704
1864;2;11;Barra D'Alcântara;PI;-6.5185561;-42.1058678
1865;2;11;Angra dos Reis;RJ;-22.9780668;-44.2936301
1866;2;11;Conselheiro Lafaiete;MG;-20.6656987;-43.7885905
1867;2;11;Santa Clara do Sul;RS;-29.4690474;-52.0890379
1868;2;11;Piquerobi;SP;-21.8853219;-51.7344027
1869;2;11;Viana;MA;-3.2128618;-45.0024512
1870;2;11;Viamão;RS;-30.0753527;-51.0270004
1871;2;11;Ladainha;MG;-17.6344118;-41.7439408
1872;2;11;Pompéu;MG;-19.2231705;-44.9921568
1873;2;11;Baião;PA;-2.78901;-49.674007
1874;2;11;Loreto;MA;-7.0759973;-45.138705
1875;2;11;Sonora;MS;-17.5807101;-54.750013
1876;2;11;Penalva;MA;-3.2898448;-45.1750437
1877;2;11;Natal;RN;-5.7931837;-35.2135792
1878;2;11;Boa Esperança;MG;-21.0962701;-45.5614627
1879;2;11;Aracati;CE;-4.5575519;-37.7679746
1880;2;11;Castanhal;PA;-1.3157729;-47.8949764
1881;2;11;Iaçu;BA;-12.77067;-40.2104179
1882;2;11;Gaspar;SC;-26.9375139;-48.9440947
1883;2;11;São Paulo;SP;-23.6645973;-46.6410464
1884;2;11;Santa Maria;RS;-29.6941743;-53.8255654
1885;2;11;Passos;MG;-20.72307;-46.605579
1886;2;11;Santiago;RS;-29.1779298;-54.8798077
1887;2;11;Rio Grande;RS;-32.0438718;-52.1067612
1888;2;11;Santana;BA;-12.9782295;-44.053363
1889;3;11;Belém;PA;-1.4084354;-48.4330213
1890;3;11;Salvador;BA;-12.9654566;-38.4817011
1891;3;11;Santa Rosa;RS;-27.8757995;-54.4773511
1892;3;11;Gravataí;RS;-29.9471347;-51.0460514
1893;3;11;Betim;MG;-19.9479391;-44.1016826
1894;4;11;Progresso;RS;-29.2423011;-52.3116453
1895;4;11;Lajedo do Tabocal;BA;-13.4717979;-40.2299978
1896;4;11;Lagoa da Confusão;TO;-10.7836187;-49.6180491
1897;4;11;Goiânia;GO;-16.6642548;-49.2911661
1898;4;11;Campina da Lagoa;PR;-24.5995671;-52.804686
1899;4;11;Lorena;SP;-22.7417265;-45.1339272
1900;4;11;São Miguel de Taipu;PB;-7.2492115;-35.2096675
1901;4;11;Lago Verde;MA;-4.0454906;-44.9372798
1902;4;11;Campo Limpo Paulista;SP;-23.2384182;-46.7716184
1903;5;11;Eunápolis;BA;-16.3738077;-39.5872816
1904;5;11;Alagoinhas;BA;-12.1308984;-38.4051802
1905;5;11;Bom Jesus;PB;-6.8157525;-38.6546624
1906;5;11;Pilar do Sul;SP;-23.8110696;-47.715835
1907;5;11;Luiz Alves;SC;-26.7095662;-48.9167147
1908;5;11;Aragoiânia;GO;-16.9114015;-49.4372136
1909;5;11;Tremedal;BA;-14.9761136;-41.4107243
1910;5;11;Centralina;MG;-18.5834048;-49.2033858
1911;5;11;Porto Alegre;RS;-30.0751899;-51.2126531
1912;5;11;Tuntum;MA;-5.2617605;-44.6503255
1913;5;11;Recife;PE;-8.081189;-34.9085193
1914;5;11;Itapetininga;SP;-23.6119773;-48.0626715
1915;5;11;Santana de Mangueira;PB;-7.5540318;-38.3309977
1916;5;11;Teresina;PI;-5.0608881;-42.7762299
1917;5;11;Salvador;BA;-13.0100925;-38.4791001
1918;5;11;Mazagão;AP;-0.1065984;-51.2860533
1919;5;11;São José;SC;-27.6022963;-48.6173255
1920;6;11;São Joaquim;SC;-28.2856071;-49.9227491
1921;6;11;Antonina;PR;-25.4381685;-48.7128249
1922;6;11;Maxaranguape;RN;-5.4819176;-35.330543
1923;6;11;Itapetim;PE;-7.3780951;-37.1889401
1924;6;11;Poços de Caldas;MG;-21.7778407;-46.5972276
1925;6;11;Irapuru;SP;-21.5625973;-51.3495701
1926;6;11;Piratini;RS;-31.4457506;-53.1097211
1927;6;11;Arcoverde;PE;-8.4234425;-37.0503871
1928;6;11;Antônio Carlos;SC;-27.5246158;-48.7646594
1929;7;11;Alexandria;RN;-6.4199992;-38.0068017
1930;7;11;Bayeux;PB;-7.1286256;-34.936527
1931;7;11;Fortaleza;CE;-3.7528084;-38.5782178
1932;7;11;Bom Jesus de Goiás;GO;-18.2141245;-49.7339472
1933;7;11;Xinguara;PA;-6.5340903;-49.4068236
1934;7;11;São Jorge do Ivaí;PR;-23.4336011;-52.2910546
1935;7;11;São Paulo;SP;-23.4919727;-46.6096749
1936;7;11;Belém;PA;-1.4079009;-48.3967525
1937;7;11;São José de Ribamar;MA;-2.4977385;-44.2019544
1938;7;11;Itabaiana;PB;-7.3384047;-35.3371694
1939;7;11;Ibatiba;ES;-20.2314536;-41.5016717
1940;8;11;Parelhas;RN;-6.6877331;-36.659441
1941;8;11;Nova Iguaçu;RJ;-22.7421865;-43.4727914
1942;8;11;Landri Sales;PI;-7.2644338;-43.9288339
1943;8;11;Timóteo;MG;-19.5374667;-42.6502081
1944;8;11;Ipatinga;MG;-19.5012782;-42.5444209
1945;8;11;Araripina;PE;-7.5733991;-40.5011094
1946;8;11;Paço do Lumiar;MA;-2.482706;-44.1869846
1947;8;11;Salvador;BA;-12.9014722;-38.4619169
1948;8;11;Jaguaribe;CE;-5.8927545;-38.6219824
1949;9;11;Monte Azul;MG;-15.1521423;-42.8729349
1950;9;11;Porto Amazonas;PR;-25.5489002;-49.8991829
1951;9;11;São José dos Campos;SP;-23.1924441;-45.7835949
1952;9;11;Cuiabá;MT;-15.570658;-56.091913
1953;9;11;São Paulo;SP;-23.4714535;-46.6568212
1954;9;11;Aral Moreira;MS;-22.9527767;-55.6216893
1955;9;11;Niquelândia;GO;-14.456858;-48.4345857
1956;9;11;Ibaiti;PR;-23.856471;-50.1982497
1957;9;11;Pinheiral;RJ;-22.4880081;-44.0255334
1958;9;11;Caxias;MA;-4.8543638;-43.3541998
1959;9;11;Iguatu;CE;-6.3442244;-39.3164794
1960;9;11;Limeira;SP;-22.5717642;-47.3987413
1961;9;11;Novo Oriente do Piauí;PI;-6.4500547;-41.9292749
1962;9;11;Salvador;BA;-12.9132703;-38.4757633
1963;9;11;Sete de Setembro;RS;-28.1309628;-54.4616866
1964;10;11;Poço das Antas;RS;-29.4261864;-51.6664681
1965;10;11;Moreno;PE;-8.1121351;-35.1041805
1966;10;11;Turiaçu;MA;-1.6646856;-45.3620167
1967;10;11;Bento Gonçalves;RS;-29.1740027;-51.5179092
1968;10;11;Altamira;PA;-3.2059964;-52.2128907
1969;10;11;Siriri;SE;-10.6040958;-37.1131053
1970;10;11;Ibirataia;BA;-14.0610217;-39.6409394
1971;10;11;Sanharó;PE;-8.278425;-36.5173303
1972;10;11;Santa Rosa;RS;-27.8561007;-54.4620654
1973;10;11;Viçosa do Ceará;CE;-3.5671741;-41.0875185
1974;10;11;União;PI;-4.589982;-42.8646308
1975;10;11;Salvador;BA;-12.9660983;-38.480828
1976;10;11;Piracicaba;SP;-22.7413299;-47.5269312
1977;10;11;Tramandaí;RS;-30.0184462;-50.157944
1978;10;11;Maraú;BA;-14.1571893;-39.3600379
1979;10;11;Recife;PE;-8.0474898;-34.9208626
1980;10;11;Oliveira dos Brejinhos;BA;-12.3160333;-42.8974709
1981;10;11;Xaxim;SC;-26.9609602;-52.5342996
1982;10;11;São Félix do Xingu;PA;-6.6372637;-51.9835698
1983;10;11;Santa Isabel do Pará;PA;-1.3573576;-48.1606689
1984;10;11;Travesseiro;RS;-29.3262383;-52.0772245
1985;10;11;Vale do Sol;RS;-29.6105806;-52.6836865
1986;10;11;São Francisco de Assis;RS;-29.555314;-55.1185139
1987;10;11;Bacabal;MA;-4.2412345;-44.7846421
1988;10;11;Bastos;SP;-21.9192218;-50.7362954
1989;11;11;Heitoraí;GO;-15.7228932;-49.8252108
1990;11;11;São Martinho;SC;-28.1659779;-48.9792644
1991;11;11;Japeri;RJ;-22.6818846;-43.6060382
1992;11;11;Anajatuba;MA;-3.2741643;-44.6230265
1993;11;11;Massaranduba;SC;-26.609378;-49.0040667
1994;11;11;Guaíra;PR;-24.0941317;-54.2543882
1995;11;11;Indaial;SC;-26.8812583;-49.2329637
1996;11;11;Aloândia;GO;-17.7291145;-49.4796669
1997;11;11;Touros;RN;-5.310322;-35.4723003
1998;11;11;Salvador;BA;-13.0028822;-38.4768815
1999;11;11;Vargem Grande do Sul;SP;-21.8408036;-46.9030234
2000;12;11;Guaraciaba do Norte;CE;-4.1606722;-40.7528377
2001;12;11;Salvador das MissõEs;RS;-28.1233756;-54.8361554
2002;12;11;Palmitos;SC;-27.0651473;-53.1659084
2003;12;11;Americana;SP;-22.7381507;-47.3350436
2004;12;11;Mairipotaba;GO;-17.2983149;-49.5078868
2005;12;11;Jaboticaba;RS;-27.6306033;-53.2769198
2006;12;11;São Luís;MA;-2.5319405;-44.2874042
2007;12;11;Mazagão;AP;-0.1074953;-51.2858197
2008;12;11;Alcobaça;BA;-17.5406417;-39.1927473
2009;13;11;Gaspar;SC;-26.9400585;-48.9426985
2010;13;11;Apuí;AM;-7.200707;-59.8870453
2011;13;11;Araguaína;TO;-7.1837697;-48.2174754
2012;13;11;Tijucas;SC;-27.2425068;-48.6536008
2013;13;11;Guaiúba;CE;-4.0471865;-38.6333502
2014;13;11;Assis Chateaubriand;PR;-24.3868561;-53.5247561
2015;13;11;Cametá;PA;-2.4487485;-49.4386016
2016;13;11;Monte Alegre do Piauí;PI;-9.7489702;-45.306395
2017;13;11;Cabo Frio;RJ;-22.8815982;-42.0170054
2018;13;11;Campo Grande;MS;-20.5258947;-54.620475
2019;13;11;Tarrafas;CE;-6.6834287;-39.7584175
2020;14;11;Florestópolis;PR;-22.8647874;-51.3901239
2021;14;11;Mambaí;GO;-14.4919326;-46.1140956
2022;14;11;Iaciara;GO;-14.1014459;-46.6315846
2023;14;11;Recife;PE;-8.1205054;-34.9123465
2024;14;11;Ponte Alta do Bom Jesus;TO;-12.0948323;-46.4810327
2025;14;11;Dueré;TO;-11.3404809;-49.268214
2026;14;11;Hidrolina;GO;-14.7218985;-49.4676959
2027;14;11;Nazaré;TO;-6.3789956;-47.6636115
2028;14;11;Contenda;PR;-25.6796685;-49.5274109
2029;14;11;Guaíra;PR;-24.0941317;-54.2543882
2030;14;11;Cascavel;PR;-24.9725399;-53.4701219
2031;14;11;Barcarena;PA;-1.5293801;-48.6792232
2032;14;11;Gurupi;TO;-11.7293155;-49.0612066
2033;14;11;Nova América;GO;-15.0255025;-49.8883286
2034;14;11;Taboão da Serra;SP;-23.6246767;-46.8109984
2035;14;11;Guaraniaçu;PR;-25.1006209;-52.863889
2036;14;11;Salvador;BA;-12.906483;-38.3591817
2037;14;11;Três Rios;RJ;-22.1067651;-43.1954871
2038;14;11;Manaus;AM;-3.103071;-59.9868195
2039;16;11;Capanema;PA;-1.1953092;-47.1778453
2040;16;11;São Miguel do Guamá;PA;-1.6067407;-47.4860122
2041;16;11;Aracaju;SE;-10.8989292;-37.0878396
2042;16;11;Coroaci;MG;-18.6165567;-42.2803192
2043;16;11;Cansanção;BA;-10.6658114;-39.497538
2044;16;11;Igarapé-Açu;PA;-1.1258555;-47.6270069
2045;16;11;Quebrangulo;AL;-9.3141043;-36.4801608
2046;16;11;Itinga do Maranhão;MA;-4.4513363;-47.5229842
2047;16;11;Paraguaçu;MG;-21.5546472;-45.7376355
2048;16;11;Nova Olímpia;MT;-14.7753818;-57.2827791
2049;16;11;Tucunduva;RS;-27.6601776;-54.4389122
2050;16;11;Imperatriz;MA;-5.526956;-47.4666357
2051;16;11;Brasilândia do Tocantins;TO;-8.3874971;-48.484492
2052;16;11;Corrente;PI;-10.4435534;-45.1575536
2053;16;11;Iguatu;CE;-6.3656664;-39.3008207
2054;16;11;Girau do Ponciano;AL;-9.8821526;-36.8196293
2055;16;11;Colônia Leopoldina;AL;-8.909808;-35.722669
2056;16;11;Colares;PA;-0.9308376;-48.2878903
2057;16;11;Guamiranga;PR;-25.1915974;-50.8097692
2058;16;11;Fortaleza;CE;-3.8364641;-38.5696772
2059;16;11;Lagoa da Canoa;AL;-9.8340276;-36.73583
2060;16;11;Belém;PA;-1.4593844;-48.4989505
2061;16;11;Poções;BA;-14.5163257;-40.3615774
2062;16;11;Ibema;PR;-25.1187189;-53.0157606
2063;17;11;Duque de Caxias;RJ;-22.7006351;-43.2997495
2064;17;11;Condor;RS;-28.2103547;-53.4917279
2065;17;11;Cruzeiro do Sul;AC;-7.6284754;-72.6632286
2066;17;11;Rio do Pires;BA;-13.1175039;-42.2900318
2067;17;11;Maricá;RJ;-22.9608373;-42.9950484
2068;17;11;Itaobim;MG;-16.5599952;-41.4971752
2069;17;11;São José de Ribamar;MA;-2.5559767;-44.0593629
2070;17;11;Salvador;BA;-12.9456215;-38.450299
2071;17;11;Luzerna;SC;-27.1262367;-51.4739113
2072;17;11;Xapuri;AC;-10.6532722;-68.5068109
2073;17;11;Sério;RS;-29.3860638;-52.2693857
2074;18;11;Praia Grande;SP;-24.0284733;-46.4923865
2075;18;11;Porto Alegre;RS;-29.998697;-51.1922323
2076;18;11;São José de Ribamar;MA;-2.4928887;-44.1994235
2077;18;11;Flórida Paulista;SP;-21.6189408;-51.1724799
2078;18;11;José da Penha;RN;-6.3153425;-38.2836577
2079;18;11;Fernando Pedroza;RN;-5.699883;-36.5309978
2080;18;11;Igarapé-Açu;PA;-1.1258555;-47.6270069
2081;18;11;São Sebastião da Boa Vista;PA;-1.7164159;-49.5331767
2082;18;11;Biritiba-Mirim;SP;-23.5663497;-46.0382769
2083;18;11;Canoas;RS;-29.901626;-51.2251344
2084;18;11;São Luís;MA;-2.5321397;-44.2880595
2085;18;11;Parobé;RS;-29.636944;-50.8099392
2086;18;11;Salto do Jacuí;RS;-29.0935355;-53.2158271
2087;18;11;Bom Jesus dos PerdõEs;SP;-23.1335831;-46.4725758
2088;19;11;Porto Alegre;RS;-30.0549339;-51.2060905
2089;19;11;Teófilo Otoni;MG;-17.8386242;-41.5205522
2090;19;11;Pinhão;PR;-25.6955478;-51.6543159
2091;19;11;Pinhais;PR;-25.437791;-49.1903119
2092;19;11;Aripuanã;MT;-10.1731623;-59.4437568
2093;19;11;Itatiba;SP;-22.9987257;-46.8513925
2094;19;11;Novo Hamburgo;RS;-29.6707562;-51.101109
2095;19;11;Monte Alto;SP;-21.2729448;-48.4970482
2096;19;11;Recife;PE;-8.0557025;-34.9099884
2097;19;11;Porto Seguro;BA;-16.4194689;-39.0844889
2098;19;11;Capanema;PA;-1.1948801;-47.1984628
2099;19;11;Butiá;RS;-30.1405147;-51.978692
2100;19;11;Mogi Mirim;SP;-22.414832;-46.958559
2101;19;11;Piratini;RS;-31.3730753;-53.1106668
2102;19;11;Fortaleza;CE;-3.7561474;-38.5595479
2103;19;11;Rondonópolis;MT;-16.4605799;-54.6523952
2104;19;11;General Carneiro;PR;-26.4273288;-51.3164021
2105;19;11;Jaru;RO;-10.4147561;-62.4760386
2106;19;11;Francisco Beltrão;PR;-26.0887473;-53.0471714
2107;19;11;Iporá;GO;-16.4282572;-51.1181256
2108;19;11;Barretos;SP;-20.5349282;-48.5709187
2109;19;11;Goiânia;GO;-16.6418025;-49.2978887
2110;19;11;Teresina;PI;-5.0617419;-42.8142204
2111;19;11;Canguaretama;RN;-6.365593;-35.1408062
2112;19;11;Machadinho D'Oeste;RO;-9.4211281;-61.9981891
2113;19;11;Brasil Novo;PA;-3.3013213;-52.5426387
2114;20;11;Campinas;SP;-22.9086704;-47.0658137
2115;20;11;Teófilo Otoni;MG;-17.8436773;-41.4962687
2116;20;11;Manaus;AM;-3.0199496;-59.995423
2117;20;11;São Félix do Piauí;PI;-5.9348352;-42.110299
2118;20;11;Aracati;CE;-4.5780078;-37.7996676
2119;20;11;Natal;RN;-5.8204085;-35.2589853
2120;20;11;Osasco;SP;-23.5567458;-46.8150257
2121;20;11;Anguera;BA;-12.160181;-39.2385502
2122;20;11;Timóteo;MG;-19.5399796;-42.6464992
2123;20;11;Horizonte;CE;-4.1309523;-38.4887979
2124;20;11;Itaquaquecetuba;SP;-23.4582945;-46.3200015
2125;20;11;Iguatu;CE;-6.3672038;-39.2964809
2126;20;11;Juazeiro;BA;-9.4331007;-40.5256988
2127;20;11;Afonso Cláudio;ES;-20.003119;-41.028937
2128;20;11;Conceição da Barra;ES;-18.5915345;-39.7355539
2129;20;11;Caeté;MG;-19.8910824;-43.6700723
2130;20;11;Angélica;MS;-22.1594513;-53.7704559
2131;20;11;Ibirajuba;PE;-8.5788338;-36.1747912
2132;20;11;Presidente Prudente;SP;-22.1181831;-51.3817736
2133;20;11;Rio Branco;AC;-9.9967486;-67.8279414
2134;20;11;Lavras;MG;-21.2381992;-45.004627
2135;20;11;Duque de Caxias;RJ;-22.7003379;-43.3016767
2136;20;11;Vinhedo;SP;-23.043547;-47.0121814
2137;20;11;Terra Alta;PA;-0.9883974;-47.8832338
2138;21;11;Natal;RN;-5.8200919;-35.2594739
2139;21;11;São José de Ribamar;MA;-2.538068;-44.0707768
2140;21;11;Boa Viagem;CE;-5.1242292;-39.7290776
2141;21;11;Ibirajuba;PE;-8.5797301;-36.1739819
2142;21;11;Urânia;SP;-20.2438182;-50.6444685
2143;21;11;Cachoeirinha;PE;-8.4840136;-36.2352362
2144;21;11;Carmópolis de Minas;MG;-20.5283774;-44.6303532
2145;22;11;Trairi;CE;-3.2715746;-39.2702754
2146;22;11;Belém;PA;-1.4367509;-48.4766752
2147;22;11;Cuiabá;MT;-15.5454762;-56.0747847
2148;22;11;Maricá;RJ;-22.9140804;-42.8228605
2149;23;11;Divinópolis;MG;-20.1444356;-44.8739355
2150;24;11;Serra Caiada;RN;-6.1054228;-35.7115467
2151;24;11;Picuí;PB;-6.509616;-36.3451614
2152;24;11;São Miguel do Araguaia;GO;-13.2845411;-50.1638892
2153;24;11;Niquelândia;GO;-14.469617;-48.4658942
2154;24;11;Fortaleza;CE;-3.8212649;-38.4915118
2155;25;11;Palhoça;SC;-27.6432005;-48.685169
2156;25;11;Florianópolis;SC;-27.6001098;-48.5289067
2157;25;11;Barcarena;PA;-1.5230321;-48.7090854
2158;25;11;Caeté;MG;-19.8902226;-43.6700428
2159;25;11;São Miguel do Araguaia;GO;-13.2870229;-50.1644573
2160;25;11;Manoel Vitorino;BA;-14.146638;-40.2416738
2161;25;11;Goiânia;GO;-16.5882809;-49.3188534
2162;25;11;Castanhal;PA;-1.2781877;-47.9480757
2163;25;11;Itapecuru Mirim;MA;-3.4017939;-44.3603759
2164;26;11;Otacílio Costa;SC;-27.5055039;-50.1030303
2165;27;11;Valença;RJ;-22.2547989;-43.7085617
2166;27;11;Duque de Caxias;RJ;-22.6020542;-43.3011255
2167;27;11;Manaus;AM;-3.1034696;-60.0631785
2168;27;11;Matina;BA;-13.9091617;-42.8495389
2169;28;11;Niquelândia;GO;-14.7740707;-48.6213442
2170;28;11;Porto Velho;RO;-8.7196039;-63.8503897
2171;29;11;Fortaleza;CE;-3.8128343;-38.5417222
2172;30;11;São Jorge;RS;-28.5001444;-51.704884
2173;30;11;Itapiranga;SC;-27.1783121;-53.7254041
2174;30;11;Videira;SC;-27.0238581;-51.1510523
2175;30;11;Castro;PR;-24.7906545;-49.9444471
2176;30;11;Santa Cruz;RN;-6.2249208;-36.0140922
2177;30;11;Salvador;BA;-12.9466098;-38.4678052
2178;30;11;Nova Xavantina;MT;-14.6452931;-52.3577723
2179;30;11;José Bonifácio;SP;-21.0559901;-49.6840201
2180;30;11;Arcoverde;PE;-8.4261403;-37.0645988
2181;30;11;Arandu;SP;-23.1336389;-49.0496636
2182;30;11;Faxinal do Soturno;RS;-29.5754108;-53.444548
2183;30;11;Cosmópolis;SP;-22.6466577;-47.188794
2184;30;11;Pedro Osório;RS;-31.8633406;-52.826513
2185;30;11;Franco da Rocha;SP;-23.3329832;-46.7080233
2186;30;11;Mortugaba;BA;-15.0225273;-42.3696351
2187;14;12;Peabiru;PR;-23.91821;-52.3439143
2188;14;12;Araguaína;TO;-7.1784883;-48.2148234
2189;14;12;Paulo Frontin;PR;-26.0422228;-50.8295861
2190;14;12;Mandaguaçu;PR;-23.345806;-52.0961617
2191;14;12;Boa Esperança;PR;-24.240072;-52.7930442
2192;14;12;Ipaumirim;CE;-6.78735;-38.7183024
2193;14;12;Sussuapara;PI;-7.0194521;-41.3926215
2194;14;12;Belém do Piauí;PI;-7.3785206;-40.9715342
2195;14;12;Nova Fátima;PR;-23.434316;-50.5629331
2196;14;12;Barra Bonita;SP;-22.4951109;-48.5569366
2197;14;12;Alvorada do Sul;PR;-22.775759;-51.2243704
2198;14;12;Madeiro;PI;-3.4856583;-42.4978625
2199;14;12;Jundiaí;SP;-23.2056843;-46.8809156
2200;14;12;Campinas;SP;-22.8989869;-47.0584928
2201;14;12;Campo Alegre do Fidalgo;PI;-8.3775144;-41.8370585
2202;14;12;Chopinzinho;PR;-25.8550152;-52.5320176
2203;14;12;Três Rios;RJ;-22.1173385;-43.2065023
2204;14;12;Caieiras;SP;-23.3605503;-46.7452313
2205;14;12;Nova Esperança;PR;-23.181893;-52.2065365
2206;1;12;Paço do Lumiar;MA;-2.4769736;-44.1745724
2207;1;12;Nova Iguaçu;RJ;-22.7401502;-43.4783517
2208;1;12;Porto Grande;AP;0.7137299;-51.4121519
2209;1;12;Arcoverde;PE;-8.4323418;-37.0679864
2210;1;12;Santo André;SP;-23.7002908;-46.5002285
2211;1;12;Rurópolis;PA;-4.0899472;-54.8965164
2212;1;12;Itabuna;BA;-14.7892935;-39.2833763
2213;1;12;Montanhas;RN;-6.4900421;-35.2879021
2214;1;12;Redenção da Serra;SP;-23.2865412;-45.5353022
2215;1;12;Ananindeua;PA;-1.4064584;-48.4238981
2216;1;12;Taquarituba;SP;-23.5286447;-49.2446994
2217;1;12;Belém;PA;-1.4081387;-48.4293264
2218;1;12;Campo Limpo Paulista;SP;-23.1979136;-46.7786264
2219;1;12;Marituba;PA;-1.3922917;-48.31957
2220;1;12;Barcarena;PA;-1.5334835;-48.6830035
2221;1;12;Águas da Prata;SP;-21.9440496;-46.7173679
2222;2;12;Rio de Janeiro;RJ;-22.9297735;-43.1775539
2223;2;12;Bananal;SP;-22.6924626;-44.3231014
2224;2;12;Coração de Jesus;MG;-16.6825826;-44.3644646
2225;2;12;Uiraúna;PB;-6.5208462;-38.4151249
2226;2;12;Ipiaú;BA;-14.1281003;-39.7506031
2227;2;12;Aripuanã;MT;-10.1751073;-59.4472705
2228;2;12;Belém;PA;-1.3039813;-48.4776164
2229;2;12;Nova Hartz;RS;-29.6006613;-50.9111642
2230;2;12;Ananindeua;PA;-1.3865807;-48.3735896
2231;2;12;Araçatuba;SP;-21.1802588;-50.4532255
2232;2;12;Olho d'Água das Flores;AL;-9.527674;-37.2956982
2233;2;12;Coari;AM;-4.0989402;-63.1456905
2234;2;12;Niterói;RJ;-22.8722172;-43.0970758
2235;2;12;Machadinho D'Oeste;RO;-9.4220404;-61.9968439
2236;3;12;Autazes;AM;-3.586163;-59.1314175
2237;3;12;São Paulo;SP;-23.5464115;-46.6338995
2238;3;12;Salvador;BA;-12.9280885;-38.4807017
2239;3;12;São Bernardo do Campo;SP;-23.6590027;-46.5695542
2240;3;12;Ivaí;PR;-25.0099418;-50.8599552
2241;3;12;Itapevi;SP;-23.5557893;-46.9224806
2242;3;12;Barcarena;PA;-1.5215004;-48.651813
2243;3;12;Vacaria;RS;-28.5042632;-50.9303059
2244;3;12;Curuá;PA;-1.891319;-55.1217351
2245;3;12;Guarujá;SP;-23.9450661;-46.3010773
2246;3;12;Diadema;SP;-23.6769695;-46.6046836
2247;4;12;Salvador;BA;-12.9829297;-38.48477
2248;4;12;Duque de Caxias;RJ;-22.6321552;-43.243123
2249;4;12;Heitoraí;GO;-15.719012;-49.8279869
2250;4;12;Encruzilhada do Sul;RS;-30.5377975;-52.5226907
2251;4;12;Cesário Lange;SP;-23.2174311;-47.9501361
2252;4;12;Conchas;SP;-23.0136814;-48.0128526
2253;4;12;Alagoinha;PB;-6.9525969;-35.5454374
2254;4;12;Fortaleza;CE;-3.7493891;-38.581202
2255;4;12;Paranacity;PR;-22.9313778;-52.1543918
2256;4;12;São Paulo;SP;-23.5807856;-46.527035
2257;4;12;Aparecida de Goiânia;GO;-16.7891138;-49.3330592
2258;5;12;Videira;SC;-27.0234085;-51.1510172
2259;5;12;Hidrolândia;CE;-4.4092576;-40.4034109
2260;5;12;Paço do Lumiar;MA;-2.4797528;-44.1736996
2261;5;12;Santo Antônio da Barra;GO;-17.5163384;-50.6457101
2262;5;12;Novo Aripuanã;AM;-5.1291237;-60.3740791
2263;5;12;Itaberaí;GO;-16.0286976;-49.8048598
2264;5;12;Taubaté;SP;-23.0444754;-45.5666598
2265;5;12;Cariacica;ES;-20.3547546;-40.3718976
2266;5;12;Teresina;PI;-5.1493383;-42.7937854
2267;5;12;São José de Ribamar;MA;-2.5200041;-44.2099647
2268;5;12;Salvador;BA;-12.8842426;-38.4715076
2269;5;12;Nova Lima;MG;-20.0520561;-43.9152409
2270;5;12;Candeias;BA;-12.6735049;-38.5492727
2271;5;12;Bicas;MG;-21.7242575;-43.0571755
2272;6;12;Conceição da Aparecida;MG;-21.0995795;-46.2021941
2273;6;12;São Luís;MA;-2.6267195;-44.2665127
2274;6;12;Mogi Mirim;SP;-22.4148323;-46.9592309
2275;6;12;João Pessoa;PB;-7.1020386;-34.8660757
2276;6;12;Cristalândia;TO;-10.607715;-49.1904828
2277;6;12;Araguaína;TO;-7.1859721;-48.2057561
2278;6;12;Maxaranguape;RN;-5.4602162;-35.4525894
2279;6;12;Lauro Muller;SC;-28.3899259;-49.3941947
2280;6;12;Antas;BA;-10.4127593;-38.3318801
2281;6;12;Catas Altas da Noruega;MG;-20.6888313;-43.4995958
2282;6;12;Imperatriz;MA;-5.497081;-47.4944731
2283;7;12;Parnamirim;RN;-5.9335103;-35.2619455
